grb2	0.018558555715119857	1176	1176	0.2963955795613341	0.6495779916487756	0.3126725607550578	0.6546749632022375	0	0.0005	4000
grb2	0.018558555715119857	1176	1176	0.37818420054837965	0.6668040017052542	0.2807774165818743	0.6710848380065638	1	0.0005	4000
grb2	0.018558555715119857	1176	1176	0.36550570619873646	0.6573411685773698	0.22343906941192104	0.6615103944213079	2	0.0005	4000
grb2	0.03711711143023971	2352	1176	0.4459786596487857	0.730601928797095	0.48391343843243606	0.7368106259534766	0	0.0005	4000
grb2	0.03711711143023971	2352	1176	0.51781879695826	0.7585688464617507	0.5268378585250427	0.7639342757460286	1	0.0005	4000
grb2	0.03711711143023971	2352	1176	0.4481322068387614	0.7268985068853451	0.460619379924431	0.7331570141052709	2	0.0005	4000
grb2	0.05567566714535957	3528	1176	0.5372817103197007	0.780321485886557	0.5891532485144586	0.786618842596291	0	0.0005	4000
grb2	0.05567566714535957	3528	1176	0.5548103372914732	0.7889522412934789	0.6045089906272969	0.7947716513752816	1	0.0005	4000
grb2	0.05567566714535957	3528	1176	0.5370847356179154	0.7739757363136796	0.5717086273107403	0.7805313426042498	2	0.0005	4000
grb2	0.07423422286047943	4704	1176	0.5748796133051859	0.8021322328918706	0.6375677626059617	0.8087055020336041	0	0.0005	4000
grb2	0.07423422286047943	4704	1176	0.5886169444557507	0.812220465911396	0.657987855106742	0.8181986297937135	1	0.0005	4000
grb2	0.07423422286047943	4704	1176	0.5702942004154491	0.7993215841548799	0.6294641928507727	0.8059640304573217	2	0.0005	4000
grb2	0.09279277857559928	5880	1176	0.5974008283816041	0.8167417317477086	0.6679160297353799	0.8232479224391802	0	0.0005	4000
grb2	0.09279277857559928	5880	1176	0.6030688163644073	0.8212681591934272	0.6771552431213674	0.8277268420897316	1	0.0005	4000
grb2	0.09279277857559928	5880	1176	0.5941723546525048	0.8116818357218191	0.6564244440181017	0.8188850115755434	2	0.0005	4000
grb2	0.11135133429071914	7056	1176	0.5957176766453134	0.8188223161026571	0.6735065133408449	0.8258062424462187	0	0.0005	4000
grb2	0.11135133429071914	7056	1176	0.6055158959490304	0.8268536730821896	0.6894700803587295	0.8332158824456163	1	0.0005	4000
grb2	0.11135133429071914	7056	1176	0.591285456248571	0.8158782684623357	0.6688516023287057	0.8234232131889153	2	0.0005	4000
grb2	0.18558555715119857	11760	1176	0.6247678827717897	0.8317803781635724	0.7028748269372265	0.8413235621315829	0	0.0005	4000
grb2	0.18558555715119857	11760	1176	0.6552159168187168	0.8505740828061918	0.7335793065264076	0.8575364024871536	1	0.0005	4000
grb2	0.18558555715119857	11760	1176	0.6565442598066886	0.8517226002921993	0.7347539289641314	0.8582128767093777	2	0.0005	4000
grb2	0.98	1176000	1176	0.8339230364535599	0.9251818806435015	0.8692923780583196	0.9323741776637455	0	0.0005	4000
grb2	0.98	1176000	1176	0.83649764764123	0.9276959681199979	0.8692239242319024	0.9323687945807541	1	0.0005	4000
grb2	0.98	1176000	1176	0.839204329577999	0.92642472719976	0.8692484684766998	0.9323680309730513	2	0.0005	4000
